"","lat","long","census_code","GEOID20","id","price"
"1228",42.32288,-71.06865,"250250906002011","25025090600",43087326,134
"1229",42.35773,-71.06335,"250250203021005","25025020302",43133308,175
"1230",42.36431,-71.05682,"250250302002004","25025030200",43176358,89
"1231",42.35119,-71.05968,"250250702021000","25025070202",43267987,403
"1232",42.35136,-71.06169,"250250702021008","25025070202",43275982,403
"1233",42.35299,-71.06047,"250250701042048","25025070104",43277439,741
"1234",42.35283,-71.05999,"250250701042037","25025070104",43278187,583
"1235",42.35261,-71.06048,"250250701042048","25025070104",43300494,383
"1236",42.35255,-71.06197,"250250701043010","25025070104",43301136,390
"1237",42.35317,-71.06153,"250250701043008","25025070104",43301292,383
"1238",42.35157,-71.06123,"250250702021003","25025070202",43301511,383
"1239",42.34719,-71.13533,"250250007014006","25025000701",43329867,95
"1240",42.35404,-71.07785,"250250108012002","25025010801",43673971,116
"1241",42.31237,-71.05529,"250250910012000","25025091001",43690440,141
"1242",42.31434,-71.05599,"250250911003004","25025091100",43690671,131
"1243",42.31404,-71.05712,"250250911004001","25025091100",43690782,128
"1244",42.35053,-71.06861,"250250703022005","25025070302",43715032,320
"1245",42.38049,-71.06849,"250250406002011","25025040600",43757873,235
"1246",42.28544,-71.05732,"250251008002009","25025100800",43777109,69
"1247",42.3494,-71.09254,"250250101043001","25025010104",43798387,62
"1248",42.36497,-71.06755,"250250203011005","25025020301",43806155,562
"1249",42.37596,-71.05009,"250250408013001","25025040801",43833357,299
"1250",42.31677,-71.09177,"250250819003000","25025081900",43899519,103
"1251",42.32951,-71.09443,"250250814002003","25025081400",44058140,179
"1252",42.35129,-71.06,"250250702021000","25025070202",44060070,278
"1253",42.32856,-71.09373,"250250814001003","25025081400",44135745,60
"1254",42.35174,-71.05976,"250250702021000","25025070202",44136170,257
"1255",42.29654,-71.1581,"250251301011001","25025130101",44183363,120
"1256",42.36663,-71.05335,"250250305003001","25025030500",44274987,182
"1257",42.27709,-71.13871,"250251105012018","25025110501",44340294,109
"1258",42.30406,-71.11807,"250251201042005","25025120104",44355654,415
"1259",42.35158,-71.0858,"250250108021002","25025010802",44444878,125
"1260",42.36022,-71.06602,"250250202001001","25025020200",44522245,225
"1261",42.34085,-71.1447,"250250005052003","25025000505",44549370,135
"1262",42.32827,-71.05888,"250250907004001","25025090700",44648129,212
"1263",42.32802,-71.05896,"250250907004002","25025090700",44648798,203
"1264",42.32832,-71.0604,"250250907004005","25025090700",44657314,203
"1265",42.36072,-71.05862,"250250303021037","25025030302",44659164,206
"1266",42.32604,-71.06055,"250250907004005","25025090700",44659841,206
"1267",42.28769,-71.05596,"250251008002002","25025100800",44820346,55
"1268",42.28606,-71.05401,"250251007004000","25025100700",44821182,49
"1269",42.34143,-71.07587,"250250705022003","25025070502",44906627,150
"1270",42.32962,-71.09192,"250250814001004","25025081400",45019855,60
"1271",42.32891,-71.06936,"250250801001031","25025080100",45112213,175
"1272",42.34245,-71.15498,"250250004021004","25025000402",45133862,48
"1273",42.35034,-71.06433,"250250702012007","25025070201",45234614,157
"1274",42.34417,-71.09412,"250259818001006","25025981800",45235650,95
"1275",42.36524,-71.05602,"250250302001001","25025030200",45253366,120
"1276",42.33233,-71.11119,"250250811022001","25025081102",45332401,77
"1277",42.3502,-71.06754,"250250703021000","25025070302",45346226,61
"1278",42.35062,-71.06708,"250250703021000","25025070302",45347651,255
"1279",42.34948,-71.06605,"250250702012004","25025070201",45349044,280
"1280",42.35113,-71.06575,"250250702012002","25025070201",45349148,305
"1281",42.35836,-71.12897,"250250008042011","25025000804",45354353,70
"1282",42.35681,-71.12865,"250250008063000","25025000806",45354387,70
"1283",42.35891,-71.13058,"250250008042013","25025000804",45354534,70
"1284",42.36468,-71.03057,"250250512003002","25025051200",45440353,202
"1285",42.35095,-71.06618,"250250702012003","25025070201",45449241,203
"1286",42.35567,-71.06042,"250250701021004","25025070102",45493742,551
"1287",42.3554,-71.06022,"250250701043002","25025070104",45493951,443
"1288",42.35541,-71.06071,"250250701021008","25025070102",45494260,760
"1289",42.37668,-71.03985,"250250502002002","25025050200",45501019,125
"1290",42.35656,-71.06022,"250250701021004","25025070102",45501951,567
"1291",42.3554,-71.06083,"250250701021008","25025070102",45502178,557
"1292",42.35537,-71.0601,"250250701043002","25025070104",45539554,610
"1293",42.3565,-71.06082,"250250701021006","25025070102",45539765,455
"1294",42.35565,-71.06089,"250250701021008","25025070102",45542821,596
"1295",42.35671,-71.061,"250250701021006","25025070102",45543316,652
"1296",42.35574,-71.06152,"250250701021008","25025070102",45543382,352
"1297",42.36092,-71.06336,"250250203021000","25025020302",45608676,134
"1298",42.29129,-71.12321,"250251101041004","25025110104",45641345,33
"1299",42.35814,-71.0616,"250250701021003","25025070102",45651449,181
"1300",42.30912,-71.11833,"250251201031009","25025120103",45652898,225
"1301",42.29304,-71.12315,"250251101041002","25025110104",45658966,45
"1302",42.35519,-71.06233,"250250701021009","25025070102",45675549,828
"1303",42.35568,-71.06187,"250250701021008","25025070102",45676233,454
"1304",42.36466,-71.04103,"250250512001002","25025051200",45698782,265
"1305",42.36501,-71.03962,"250250512001002","25025051200",45699854,265
"1306",42.36556,-71.03924,"250250512001002","25025051200",45699883,321
"1307",42.3396,-71.08113,"250250708011004","25025070801",45711774,199
"1308",42.38063,-71.07014,"250250406002007","25025040600",45717383,432
"1309",42.34546,-71.09699,"250250102061002","25025010206",45786202,117
"1310",42.35098,-71.06481,"250250702012005","25025070201",45824827,118
"1311",42.36685,-71.0509,"250250305001011","25025030500",45828592,134
"1312",42.30721,-71.06387,"250250916001000","25025091600",45844741,150
"1313",42.33678,-71.05555,"250250608004005","25025060800",45878987,120
"1314",42.31922,-71.05698,"250250907003005","25025090700",45894644,300
"1315",42.31646,-71.09908,"250250813012005","25025081301",45972855,289
"1316",42.34911,-71.06641,"250250702012004","25025070201",45984708,499
"1317",42.36649,-71.03911,"250250512001002","25025051200",45988903,250
"1318",42.381264,-71.061592,"250250406001016","25025040600",45998415,187
"1319",42.381264,-71.061592,"250250406001016","25025040600",45998427,242
"1320",42.381264,-71.061592,"250250406001016","25025040600",45998442,215
"1321",42.36625,-71.03985,"250250512001002","25025051200",46005070,265
"1322",42.36628,-71.03938,"250250512001002","25025051200",46005073,265
"1323",42.36541,-71.0391,"250250512001002","25025051200",46006191,253
"1324",42.36651,-71.0406,"250250512001004","25025051200",46006469,291
"1325",42.36652,-71.05494,"250250301001007","25025030100",46190639,135
"1326",42.36828,-71.03926,"250250503003004","25025050300",46231756,149
"1327",42.3597,-71.05381,"250250303021026","25025030302",46237380,318
"1328",42.32805,-71.11129,"250250811012000","25025081101",46262706,520
"1329",42.35554,-71.13806,"250250008041016","25025000804",46358681,185
"1330",42.34607,-71.09773,"250250102061001","25025010206",46376416,129
"1331",42.339,-71.15333,"250250005023003","25025000502",46388603,99
"1332",42.34518,-71.09753,"250250102061002","25025010206",46418775,129
"1333",42.34441,-71.09804,"250250102054002","25025010205",46419095,129
"1334",42.31277,-71.11395,"250251204003002","25025120400",46427592,299
"1335",42.33931,-71.08111,"250250708011004","25025070801",46500481,167
"1336",42.34499,-71.0963,"250250102061002","25025010206",46527422,130
"1337",42.34611,-71.09812,"250250102061001","25025010206",46529422,129
"1338",42.34473,-71.09735,"250250102061002","25025010206",46529601,129
"1339",42.34665,-71.09645,"250250102061001","25025010206",46529824,129
"1340",42.35579,-71.06304,"250259817001000","25025981700",46575998,224
"1341",42.354,-71.06275,"250250701022002","25025070102",46576175,133
"1342",42.35431,-71.06314,"250250701022001","25025070102",46576290,130
"1343",42.31278,-71.06022,"250250915001000","25025091500",46623385,205
"1344",42.36011,-71.06335,"250250203021000","25025020302",46696466,102
"1345",42.35976,-71.06891,"250250202003001","25025020200",46873714,249
"1346",42.35816,-71.06939,"250250201014004","25025020101",46915451,470
"1347",42.35705,-71.06199,"250250701021003","25025070102",46964831,792
"1348",42.35521,-71.06071,"250250701043003","25025070104",46965461,567
"1349",42.35788,-71.05986,"250250701021002","25025070102",46966358,452
"1350",42.35515,-71.06213,"250250701021009","25025070102",46982246,659
"1351",42.35584,-71.06061,"250250701021004","25025070102",46982433,488
"1352",42.3567,-71.06218,"250259817001000","25025981700",46982800,691
"1353",42.35699,-71.06061,"250250701021005","25025070102",46983441,690
"1354",42.35709,-71.06253,"250250701021003","25025070102",46983650,632
"1355",42.35452,-71.06281,"250250701022001","25025070102",46984210,108
"1356",42.35396,-71.06189,"250250701043007","25025070104",46984660,122
"1357",42.34917,-71.08988,"250250101041004","25025010104",46988955,265
"1358",42.3684,-71.05382,"250250305001005","25025030500",46991477,386
"1359",42.35862,-71.0582,"250250303021044","25025030302",47052910,195
"1360",42.36124,-71.12828,"250250008042000","25025000804",47076305,50
"1361",42.29884,-71.06948,"250250920002004","25025092000",47083191,99
"1362",42.28645,-71.13763,"250251106072015","25025110607",47137042,120
"1363",42.29857,-71.06831,"250250920002003","25025092000",47162783,99
"1364",42.36301,-71.05119,"250250304004000","25025030400",47183297,271
"1365",42.36592,-71.05391,"250250304002005","25025030400",47183492,264
"1366",42.34166,-71.07131,"250250705012004","25025070501",47193481,275
"1367",42.3669,-71.05899,"250250203051006","25025020305",47331829,150
"1368",42.30542,-71.0663,"250250917002000","25025091700",47353854,108
"1369",42.30619,-71.06677,"250250917002000","25025091700",47354776,112
"1370",42.30656,-71.06774,"250250918002002","25025091800",47355090,108
"1371",42.30619,-71.06677,"250250917002000","25025091700",47356077,120
"1372",42.3541,-71.0586,"250250701042032","25025070104",47373862,218
"1373",42.35378,-71.05924,"250250701042032","25025070104",47374298,208
"1374",42.35583,-71.05836,"250250701043006","25025070104",47374576,216
"1375",42.35388,-71.05782,"250250701042029","25025070104",47374701,176
"1376",42.35519,-71.05932,"250250701043004","25025070104",47374978,233
"1377",42.35564,-71.05971,"250250701043002","25025070104",47384208,213
"1378",42.35393,-71.05839,"250250701042033","25025070104",47384387,209
"1379",42.3557,-71.05941,"250250701043002","25025070104",47384475,226
"1380",42.35367,-71.05963,"250250701042032","25025070104",47384597,360
"1381",42.35411,-71.05866,"250250701042032","25025070104",47384885,200
"1382",42.35446,-71.05912,"250250701043003","25025070104",47407295,226
"1383",42.35381,-71.05841,"250250701042033","25025070104",47407478,208
"1384",42.35373,-71.05914,"250250701042032","25025070104",47408174,193
"1385",42.35459,-71.0598,"250250701043003","25025070104",47408663,188
"1386",42.3483,-71.09445,"250250101043007","25025010104",47425133,211
"1387",42.35123,-71.08315,"250250107011008","25025010701",47426948,463
"1388",42.329,-71.08779,"250250806013009","25025080601",47441090,100
"1389",42.3559,-71.05812,"250250701043006","25025070104",47487652,204
"1390",42.35466,-71.05839,"250250701042031","25025070104",47492421,205
"1391",42.26678,-71.09764,"250251010013005","25025101001",47499184,50
"1392",42.26569,-71.09622,"250251010013003","25025101001",47499363,30
"1393",42.30667,-71.10423,"250251202012000","25025120201",47514987,352
"1394",42.29905,-71.06158,"250250922001001","25025092200",47536459,455
"1395",42.3602,-71.07001,"250250202003001","25025020200",47770530,652
"1396",42.35626,-71.07269,"250250201012006","25025020101",47775251,139
"1397",42.38387,-71.01499,"250250510001002","25025051000",47781186,130
"1398",42.33718,-71.03995,"250250605012001","25025060501",47867613,81
"1399",42.3804,-71.03138,"250250509012003","25025050901",47873448,305
"1400",42.35458,-71.0727,"250250108011005","25025010801",47878202,153
"1401",42.28563,-71.04093,"250251006032013","25025100603",47890883,125
"1402",42.34478,-71.09615,"250250102061003","25025010206",47907306,129
"1403",42.34487,-71.09589,"250250102061003","25025010206",47907508,129
"1404",42.34652,-71.09759,"250250102061001","25025010206",47907616,129
"1405",42.33672,-71.07689,"250250709021002","25025070902",47952948,206
"1406",42.35285,-71.06353,"250250701023000","25025070102",47955017,211
"1407",42.3589,-71.06344,"250250203021005","25025020302",47987715,200
"1408",42.35559,-71.05856,"250250701043005","25025070104",48000343,207
"1409",42.35389,-71.05811,"250250701042030","25025070104",48000570,209
"1410",42.35902,-71.072,"250250201012000","25025020101",48001395,950
"1411",42.35065,-71.08885,"250250108022002","25025010802",48001583,860
"1412",42.34923,-71.08352,"250250107011003","25025010701",48001788,942
"1413",42.36665,-71.0543,"250250304002000","25025030400",48001906,391
"1414",42.34943,-71.08563,"250250107013001","25025010701",48005310,225
"1415",42.34954,-71.08635,"250250107013002","25025010701",48006624,275
"1416",42.35273,-71.06379,"250250701023000","25025070102",48014534,134
"1417",42.35258,-71.06315,"250250701023000","25025070102",48014877,183
"1418",42.35314,-71.063,"250250701023000","25025070102",48014985,196
"1419",42.35298,-71.06332,"250250701023000","25025070102",48015070,319
"1420",42.35307,-71.06375,"250250701023000","25025070102",48015562,168
"1421",42.35176,-71.06475,"250250702012000","25025070201",48015728,166
"1422",42.35118,-71.06306,"250250702012006","25025070201",48015810,201
"1423",42.35155,-71.06478,"250250702012002","25025070201",48015886,195
"1424",42.35183,-71.06376,"250250702021005","25025070202",48015985,301
"1425",42.35114,-71.06321,"250250702012006","25025070201",48016061,301
"1426",42.33794,-71.06792,"250250712013002","25025071201",48016238,264
"1427",42.337,-71.06838,"250250712012004","25025071201",48016324,187
"1428",42.35219,-71.07814,"250250107022001","25025010702",48026370,216
"1429",42.35342,-71.06379,"250250701022000","25025070102",48026506,180
"1430",42.35327,-71.06469,"250259817001000","25025981700",48026708,205
"1431",42.35143,-71.06482,"250250702012002","25025070201",48026912,258
"1432",42.34818,-71.08469,"250250107013009","25025010701",48027264,579
"1433",42.35289,-71.06474,"250259817001000","25025981700",48027391,265
"1434",42.35293,-71.06459,"250259817001000","25025981700",48027607,185
"1435",42.36625,-71.0545,"250250304002000","25025030400",48027808,301
"1436",42.35938,-71.1327,"250250001012003","25025000101",48028412,65
"1437",42.29839,-71.08559,"250250924003004","25025092400",48030134,289
"1438",42.35969,-71.13273,"250250001012003","25025000101",48040052,69
"1439",42.3638,-71.05291,"250250304001007","25025030400",48080487,285
"1440",42.35344,-71.06304,"250250701022002","25025070102",48080557,230
"1441",42.36685,-71.05185,"250250305001001","25025030500",48080614,560
"1442",42.33642,-71.06974,"250250711014002","25025071101",48091769,264
"1443",42.36451,-71.0534,"250250304001005","25025030400",48092931,357
"1444",42.34924,-71.09275,"250250101043001","25025010104",48093039,426
"1445",42.34878,-71.09276,"250250101041008","25025010104",48093229,784
"1446",42.35894,-71.05355,"250250303021027","25025030302",48103324,404
"1447",42.3574,-71.05385,"250250701042013","25025070104",48103622,398
"1448",42.35859,-71.05515,"250250303021034","25025030302",48103833,338
"1449",42.3491,-71.08932,"250250101041004","25025010104",48122230,639
"1450",42.34852,-71.06654,"250250702011001","25025070201",48131435,363
"1451",42.32088,-71.10594,"250251205002002","25025120500",48149056,150
"1452",42.26404,-71.12585,"250251401051024","25025140105",48173950,212
"1453",42.35865,-71.06245,"250250303021046","25025030302",48206409,200
"1454",42.3444,-71.15468,"250250004023004","25025000402",48210616,129
"1455",42.302,-71.08428,"250250901003005","25025090100",48210680,179
"1456",42.26534,-71.09631,"250251010013003","25025101001",48211443,45
"1457",42.3562115247801,-71.0614416028959,"250250701021004","25025070102",48228283,118
"1458",42.3561,-71.06302,"250259817001000","25025981700",48231177,123
"1459",42.35565,-71.06105,"250250701021008","25025070102",48231284,129
"1460",42.34368,-71.15634,"250250004021002","25025000402",48243795,99
"1461",42.34307,-71.15632,"250250004021001","25025000402",48244238,109
"1462",42.34086,-71.14847,"250250005031006","25025000503",48246588,115
"1463",42.35433,-71.06281,"250250701022001","25025070102",48246976,104
"1464",42.35472,-71.06185,"250250701021009","25025070102",48248044,122
"1465",42.35012,-71.08881,"250250108022004","25025010802",48282351,262
"1466",42.35429,-71.06118,"250250701043007","25025070104",48285608,339
"1467",42.36458,-71.05433,"250250304002003","25025030400",48297633,274
"1468",42.38107,-71.02332,"250250509011007","25025050901",48300372,78
"1469",42.37991,-71.02274,"250250509011009","25025050901",48300526,81
"1470",42.38108,-71.02145,"250250510001020","25025051000",48300619,77
"1471",42.29325,-71.11589,"250251101062001","25025110106",48329192,554
"1472",42.29472,-71.11661,"250251101061002","25025110106",48329199,463
"1473",42.38302,-71.06953,"250250406002003","25025040600",48357656,254
"1474",42.35568,-71.06286,"250250701021008","25025070102",48361088,131
"1475",42.32998,-71.09751,"250250814004003","25025081400",48364663,179
"1476",42.30215,-71.07701,"250250919002002","25025091900",48378476,80
"1477",42.32966,-71.09608,"250250814002003","25025081400",48394518,174
"1478",42.33092,-71.0978,"250250809002000","25025080900",48399405,121
"1479",42.35854,-71.062851,"250250203021005","25025020302",48423808,200
"1480",42.35678,-71.05465,"250250701042017","25025070104",48439840,198
"1481",42.36039,-71.07145,"250250202003003","25025020200",48450883,264
"1482",42.33738,-71.07603,"250250709021005","25025070902",48466008,536
"1483",42.35141,-71.06459,"250250702012006","25025070201",48488417,168
"1484",42.39853,-70.99272,"250251707011013","25025170701",48510120,102
"1485",42.35315,-71.06274,"250250701023000","25025070102",48530677,218
"1486",42.28768,-71.1311,"250251106073002","25025110607",48585748,180
"1487",42.3588,-71.05351,"250250303021062","25025030302",48601192,398
"1488",42.35681,-71.05318,"250250701042015","25025070104",48601455,196
"1489",42.35815,-71.05326,"250250701042003","25025070104",48601985,327
"1490",42.35841,-71.05322,"250250701042003","25025070104",48602234,402
"1491",42.35862,-71.05499,"250250303021034","25025030302",48602602,214
"1492",42.31664,-71.05721,"250250911005002","25025091100",48611199,134
"1493",42.34118,-71.15102,"250250004014005","25025000401",48655984,74
"1494",42.3399,-71.14936,"250250005031005","25025000503",48656306,82
"1495",42.28432,-71.11555,"250251103011001","25025110301",48675718,85
"1496",42.34948,-71.08373,"250250107011004","25025010701",48678923,353
"1497",42.3493,-71.09286,"250250101043001","25025010104",48713521,188
"1498",42.30674,-71.0784,"250250902003002","25025090200",48730619,50
"1499",42.30649,-71.0781,"250250902003002","25025090200",48730960,51
"1500",42.30671,-71.07853,"250250902003002","25025090200",48731143,52
"1501",42.37877,-71.03021,"250250502004000","25025050200",48748471,159
"1502",42.37919,-71.03794,"250250501013002","25025050101",48748798,200
"1503",42.33666,-71.07466,"250250711011003","25025071101",48764211,378
"1504",42.38239,-71.02067,"250250510001015","25025051000",48788607,50
"1505",42.38258,-71.02181,"250250510003001","25025051000",48788842,56
"1506",42.32961,-71.05537,"250250612011012","25025061201",48802286,388
"1507",42.35711,-71.06218,"250250701021003","25025070102",48805748,407
"1508",42.35738,-71.06207,"250250701021003","25025070102",48807191,380
"1509",42.35744,-71.06229,"250250701021003","25025070102",48809197,447
"1510",42.29966,-71.08102,"250250901005000","25025090100",48822437,35
"1511",42.33163,-71.0974,"250250809002000","25025080900",48825405,500
"1512",42.31631,-71.09125,"250250819002004","25025081900",48869229,57
"1513",42.34966,-71.06601,"250250702012004","25025070201",48883519,188
"1514",42.31406,-71.06616,"250250915001007","25025091500",48883658,517
"1515",42.30403,-71.06359,"250250917001001","25025091700",48905210,527
"1516",42.31739,-71.09105,"250250819002003","25025081900",48940511,62
"1517",42.31735,-71.09129,"250250819002003","25025081900",48941504,60
"1518",42.31574,-71.09062,"250250819002005","25025081900",48942888,66
"1519",42.31758,-71.09002,"250250819001010","25025081900",48952329,59
"1520",42.28042,-71.07107,"250251004003000","25025100400",48960170,76
"1521",42.2802,-71.07328,"250251004004005","25025100400",48960486,66
"1522",42.27867,-71.07141,"250251004003005","25025100400",48960619,66
"1523",42.28048,-71.07152,"250251004004006","25025100400",48960774,120
"1524",42.27931,-71.07156,"250251004003004","25025100400",48961025,65
"1525",42.34834,-71.13473,"250250007044007","25025000704",48971352,199
"1526",42.37789,-71.03312,"250250502003001","25025050200",48993083,183
"1527",42.28,-71.13946,"250251105012013","25025110501",48997821,155
"1528",42.32001,-71.10392,"250251205001004","25025120500",49012571,129
"1529",42.35891,-71.06615,"250250201014000","25025020101",49024263,126
"1530",42.34911,-71.09046,"250250101041005","25025010104",49024833,183
"1531",42.36549,-71.05495,"250250304002003","25025030400",49041122,192
"1532",42.29858,-71.06099,"250250922001001","25025092200",49051734,419
"1533",42.29928,-71.0609,"250250922001001","25025092200",49076097,468
"1534",42.35144,-71.0673,"250250703022004","25025070302",49076821,347
"1535",42.31176,-71.05095,"250250910014007","25025091001",49077632,185
"1536",42.29513,-71.0678,"250250922004004","25025092200",49089545,508
"1537",42.31921,-71.08924,"250250817003010","25025081700",49114338,59
"1538",42.31623,-71.0558,"250250911003000","25025091100",49127711,827
"1539",42.31472,-71.05655,"250250911003004","25025091100",49127722,499
"1540",42.31448,-71.05646,"250250911003004","25025091100",49127887,321
"1541",42.31442,-71.0557,"250250911003004","25025091100",49127943,756
"1542",42.30978,-71.10155,"250251203013006","25025120301",49128400,347
"1543",42.31036,-71.10366,"250251203014017","25025120301",49128412,275
"1544",42.30907,-71.10283,"250251203013007","25025120301",49128422,314
"1545",42.37457,-71.03273,"250250507003003","25025050700",49131355,128
"1546",42.33611,-71.06942,"250250711011000","25025071101",49171647,187
"1547",42.32597,-71.08045,"250250803002008","25025080300",49211238,42
"1548",42.32898,-71.0928,"250250814001004","25025081400",49244883,252
"1549",42.34957,-71.06841,"250250703021005","25025070302",49257300,100
"1550",42.337341,-71.07003,"250250711014001","25025071101",49319706,125
"1551",42.33591,-71.04557,"250250605015007","25025060501",49342715,411
"1552",42.3453,-71.15558,"250250004023004","25025000402",49362534,80
"1553",42.34322,-71.15452,"250250004021000","25025000402",49364349,71
"1554",42.353,-71.06487,"250259817001000","25025981700",49424441,184
"1555",42.37782,-71.03894,"250250502001003","25025050200",49425157,217
"1556",42.362797,-71.049721,"250250303012001","25025030301",49463334,241
"1557",42.35335,-71.16823,"250250003012002","25025000301",49484066,99
"1558",42.35107,-71.17429,"250250003014001","25025000301",49485216,379
"1559",42.38763,-71.03043,"250251601034005","25025160103",49486870,187
"1560",42.36205,-71.04833,"250250303012001","25025030301",49499728,397
"1561",42.34382,-71.1558,"250250004021001","25025000402",49499760,85
"1562",42.36431,-71.05157,"250250305002008","25025030500",49503211,293
"1563",42.34979,-71.06544,"250250702012004","25025070201",49512414,198
"1564",42.35031,-71.06733,"250250703021000","25025070302",49513299,186
"1565",42.35899,-71.06176,"250250303021045","25025030302",49515836,182
"1566",42.35088,-71.06533,"250250702012004","25025070201",49516205,203
"1567",42.36008,-71.05888,"250250303021037","25025030302",49516485,188
"1568",42.36338,-71.04984,"250250303012001","25025030301",49517949,397
"1569",42.35027,-71.06707,"250250703021000","25025070302",49541030,183
"1570",42.31431,-71.05375,"250250911002004","25025091100",49563625,160
"1571",42.35258,-71.06372,"250250701023000","25025070102",49567118,234
"1572",42.32623,-71.09476,"250250814002013","25025081400",49567991,101
"1573",42.28823,-71.1542,"250251302003012","25025130200",49571907,190
"1574",42.26997,-71.0942,"250251010014004","25025101001",49584172,75
"1575",42.36021,-71.05337,"250250303021020","25025030302",49611888,285
"1576",42.30373,-71.06267,"250250917001000","25025091700",49614850,105
"1577",42.33022,-71.09561,"250250814002003","25025081400",49638279,421
"1578",42.32527,-71.09049,"250250814003010","25025081400",49714366,244
"1579",42.32828,-71.09402,"250250814001003","25025081400",49715280,158
"1580",42.33046,-71.0955,"250250814002001","25025081400",49716208,139
"1581",42.33021,-71.09536,"250250814002003","25025081400",49730420,169
"1582",42.33548,-71.05145,"250250608002002","25025060800",49749352,171
"1583",42.36759,-71.04121,"250250503003001","25025050300",49777390,500
"1584",42.30827,-71.08053,"250250902003002","25025090200",49861542,170
"1585",42.35033,-71.14761,"250250006013011","25025000601",49919297,74
"1586",42.31633,-71.09154,"250250819002004","25025081900",49941156,33
"1587",42.35578,-71.07567,"250259815011017","25025981501",49947843,564
"1588",42.29065,-71.06361,"250251005001002","25025100500",49996009,139
"1589",42.28968,-71.06344,"250251005001004","25025100500",49998870,349
"1590",42.28892,-71.06339,"250251006014007","25025100601",50007180,99
"1591",42.28942,-71.0616,"250251006014005","25025100601",50009772,89
"1592",42.29018,-71.06338,"250251005001002","25025100500",50009924,89
"1593",42.36655,-71.0411,"250250512001004","25025051200",50084140,253
"1594",42.36469,-71.04112,"250250512001002","25025051200",50085332,265
"1595",42.3961,-70.98558,"250251708002002","25025170800",50102418,145
"1596",42.35482,-71.06327,"250250701022000","25025070102",50131159,123
"1597",42.35133,-71.0882,"250250108022001","25025010802",50155261,186
"1598",42.35553,-71.06197,"250250701021008","25025070102",50171555,481
"1599",42.35771,-71.05461,"250250303021055","25025030302",50173631,197
"1600",42.35141,-71.06564,"250250702012002","25025070201",50174682,189
"1601",42.36494,-71.05152,"250250305002007","25025030500",50193759,474
"1602",42.35385,-71.05917,"250250701042032","25025070104",50194533,221
"1603",42.37725,-71.03076,"250250502004002","25025050200",50197218,156
"1604",42.36715,-71.03767,"250250504002003","25025050400",50197348,185
"1605",42.34421,-71.08132,"250250105003000","25025010500",50198565,375
"1606",42.35267,-71.06378,"250250701023000","25025070102",50247613,196
"1607",42.35138,-71.06413,"250250702012006","25025070201",50260943,258
"1608",42.35312,-71.06342,"250250701023000","25025070102",50262105,174
"1609",42.34523,-71.08162,"250250105002001","25025010500",50267179,451
"1610",42.35105,-71.14889,"250250002023003","25025000202",50285427,70
"1611",42.2409,-71.14069,"250251401023008","25025140102",50325521,135
"1612",42.34515,-71.08117,"250250106001006","25025010600",50331090,498
"1613",42.34376,-71.08261,"250250105002003","25025010500",50331130,405
"1614",42.3319,-71.10545,"250250810012009","25025081001",50338863,151
"1615",42.34141,-71.07569,"250250705022003","25025070502",50341639,228
"1616",42.3442,-71.0831,"250250105002000","25025010500",50343756,536
"1617",42.34478,-71.08199,"250250105002001","25025010500",50347398,453
"1618",42.3439,-71.08274,"250250105002004","25025010500",50347438,442
"1619",42.34406,-71.08315,"250250105002004","25025010500",50347489,522
"1620",42.34476,-71.08263,"250250105002000","25025010500",50347516,446
"1621",42.33395,-71.10561,"250250810015015","25025081001",50359377,144
"1622",42.33373,-71.10538,"250250810012000","25025081001",50359591,144
"1623",42.35553,-71.13649,"250250008041014","25025000804",50365625,197
"1624",42.38051,-71.03004,"250250509012002","25025050901",50393798,150
"1625",42.37961,-71.0314,"250250509012005","25025050901",50397482,150
"1626",42.33284,-71.1049,"250250809003002","25025080900",50416070,163
"1627",42.33269,-71.10485,"250250809003002","25025080900",50416639,134
"1628",42.27343,-71.16076,"250251304022008","25025130402",50461294,60
"1629",42.33186,-71.1133,"250259818001020","25025981800",50463949,259
"1630",42.35204,-71.14908,"250250002023004","25025000202",50467770,75
"1631",42.38048,-71.03431,"250250501013000","25025050101",50479610,100
"1632",42.28276,-71.07244,"250251004004002","25025100400",50525991,150
"1633",42.32688,-71.05991,"250250907004005","25025090700",50546337,206
"1634",42.37995,-71.02682,"250250509011013","25025050901",50598667,168
"1635",42.35602,-71.13593,"250250008041014","25025000804",50677319,229
"1636",42.2782,-71.16132,"250251304024001","25025130402",50696753,105
"1637",42.3513,-71.06711,"250250703022004","25025070302",50730611,188
"1638",42.27252,-71.08403,"250251010022004","25025101002",50731729,150
"1639",42.35657,-71.16813,"250250003011003","25025000301",50744430,80
"1640",42.33036,-71.09395,"250250814001001","25025081400",50770780,159
"1641",42.34311,-71.1549,"250250004021000","25025000402",50772498,85
"1642",42.34471,-71.08204,"250250105002001","25025010500",50867510,500
"1643",42.34917,-71.09515,"250250101043003","25025010104",50870667,178
"1644",42.35906,-71.06166,"250250303021045","25025030302",50879406,140
"1645",42.34891,-71.09587,"250250101043004","25025010104",50898388,178
"1646",42.3507,-71.09549,"250259815011050","25025981501",50898544,178
"1647",42.35023,-71.09656,"250250101042006","25025010104",50898660,128
"1648",42.34533,-71.10372,"250250102043009","25025010204",50937751,420
"1649",42.35088,-71.08099,"250250107012003","25025010701",50989253,139
"1650",42.35002,-71.1324,"250250007044000","25025000704",50993936,55
